Record_ID,Project_Code,Project_Title,Lead_Author,Graduation_Year,Institution,Contact_Email,Start_Date,Duration_Months,Budget_USD,Category,Notes
REC-4365,PRJ-2026-4052,Analysis of Python,Michael O'Brown,Pending,Cal Berkeley,jdoe@illinois.edu,2023-09-30,47,FREE,Data Science,Na&iuml;ve Bayes test
REC-4366,PRJ20261001,Analysis of Metadata,Michael O'Brown,2012.0,Massachusetts Institute of Technology,contact@lab.org,,7,13347.94 USD,Machine Learning,Na&iuml;ve Bayes test
REC-4367,INVALID_CODE,Investigation into Metadata and Modern Data Pipelines,A. PROF. WILSON,2015,MIT,contact@lab.org,1900-01-01,21,89858.36 USD,Archival Studies,Cost &lt; Budget
REC-4368,PRJ-2026-1001,Investigation into Archival Studies and Modern Data Pipelines,Dr. Jane Mary Smith,Unknown,"Technology, Massachusetts Institute of",contact@lab.org,2016-03-12,29,FREE,Cataloging,Caf&eacute; study group
REC-4369,PRJ-2026-8819,Proj A,Jane Smith,Pending,Univ of Nevada Las Vegas,jdoe@illinois.edu,1900-01-01,28,110537.47 USD,Ethics,Caf&eacute; study group
,,,,,,,,,,Python,Sub-tag record
REC-4370,PRJ-2026-9900,Comprehensive Digital Humanities Data Archival Research Project Phase 1,Dr. Brown,2022,U.N.L.V.,a.wright@berkeley.edu,2020-01-15,3,-$324.00,Metadata,Phase 1 &amp; 2 complete
REC-4371,INVALID_CODE,Study on Metadata,Stephen Miller,2012.0,UC Berkeley,a.wright@berkeley.edu,2021-07-22,37,"$79,396.97",Machine Learning,Phase 1 &amp; 2 complete
REC-4372,prj-2026-1001,Study on Machine Learning,Kathryn Write,'15,U.N.L.V.,r.johnson@mit.edu,2018-11-05,22,91932.16 USD,GIS Mapping,Na&iuml;ve Bayes test
,,,,,,,,,,Bioinformatics,Sub-tag record
,,,,,,,,,,Cataloging,Sub-tag record
,,,,,,,,,,Data Science,Sub-tag record
REC-4373,INVALID_CODE,Study on Metadata,Kristina Tailor,,"Las Vegas, University of Nevada",contact@lab.org,2021-07-22,26,"$103,769.06",GIS Mapping,Cost &lt; Budget
REC-4374,INVALID_CODE,Study on Bioinformatics,Catherine Wright,2005,MIT,contact@lab.org,2020-01-15,6,FREE,Machine Learning,Na&iuml;ve Bayes test
REC-4375,PRJ-2026-4052,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Brown,2018,MIT,contact@lab.org,,10,15217.73,Metadata,Caf&eacute; study group
REC-4376,PRJ-2026-8819,Study on Ethics,Catherine Wright,1882,Cal Berkeley,jdoe@illinois.edu,2020-01-15,38,123418.96 USD,Cataloging,Phase 1 &amp; 2 complete
,,,,,,,,,,GIS Mapping,Sub-tag record
REC-4377,prj-2026-1001,Investigation into Machine Learning and Modern Data Pipelines,Smith,'15,"University of Nevada, Las Vegas",a.wright@berkeley.edu,2018-11-05,25,64816.07,Metadata,Cost &lt; Budget
REC-4378,PRJ-2026-4052,Analysis of Python,Michael O'Brown,2050,U.N.L.V.,r.johnson@mit.edu,2025-12-01,4,14283.05 USD,Ethics,Caf&eacute; study group
REC-4379,prj-2026-1001,Investigation into Ethics and Modern Data Pipelines,Dr. Jane Mary Smith,2015,UNLV,r.johnson@mit.edu,2021-07-22,23,"$92,957.36",Machine Learning,Cost &lt; Budget
,,,,,,,,,,Bioinformatics,Sub-tag record
,,,,,,,,,,Metadata,Sub-tag record
,,,,,,,,,,Ethics,Sub-tag record
REC-4380,PRJ20261001,Proj A,Dr. Jane Mary Smith,N/A,Massachusetts Institute of Technology,a.wright@berkeley.edu,,16,36707.62,Metadata,Phase 1 &amp; 2 complete
REC-4381,PRJ-26-1001,National Science Foundation Geospatial Analysis Infrastructure Project,Dr. Johnson,Class of 2018,"Technology, Massachusetts Institute of",jdoe@illinois.edu,2021-07-22,39,60525.32,Python,Cost &lt; Budget
REC-4382,INVALID_CODE,Study on Bioinformatics,Brian Stuart,2022,Urbana Champaign University of Illinois,r.johnson@mit.edu,2025-12-01,16,30949.53 USD,Data Science,Phase 1 &amp; 2 complete
REC-4383,,Comprehensive Digital Humanities Data Archival Research Project Phase 2,Dr. Smith,Class of 2018,"Technology, Massachusetts Institute of",smith@unlv.edu,2023-09-30,42,-$181.00,Python,Caf&eacute; study group
REC-4384,PRJ-2026-9900,Study on Bioinformatics,Brian Stuart,2012,Urbana Champaign University of Illinois,smith@unlv.edu,1900-01-01,17,-$319.00,Machine Learning,Notes on &quot;UIUC&quot;
REC-4385,,Study on Metadata,Christina Taylor,2050,"Las Vegas, University of Nevada",smith@unlv.edu,2021-07-22,30,FREE,Machine Learning,Phase 1 &amp; 2 complete
REC-4386,PRJ20261001,Analysis of Python,Alexandr Wright,N/A,Univ of Illinois Urbana Champaign,jdoe@illinois.edu,2099-12-31,48,"$154,524.63",Machine Learning,Caf&eacute; study group
REC-4387,PRJ-2026-4052,Study on Metadata,Kathryn Write,2012,"University of Nevada, Las Vegas",r.johnson@mit.edu,2021-07-22,8,FREE,Metadata,Notes on &quot;UIUC&quot;
REC-4388,prj-2026-1001,Investigation into GIS Mapping and Modern Data Pipelines,Jane Smith,Class of 2018,University of Illinois at Urbana-Champaign,jdoe@illinois.edu,2018-11-05,45,134517.8 USD,Ethics,Cost &lt; Budget
REC-4389,PRJ-2026-4052,Analysis of Metadata,Johnathan Doe,'15,"Las Vegas, University of Nevada",smith@unlv.edu,1900-01-01,41,FREE,GIS Mapping,Notes on &quot;UIUC&quot;
REC-4390,PRJ-2026-8819,Proj A,Jane Smith,2022,Urbana Champaign University of Illinois,r.johnson@mit.edu,1900-01-01,38,139654.59 USD,Machine Learning,Notes on &quot;UIUC&quot;
REC-4391,,Analysis of GIS Mapping,Patricia Taylor Garcia,2022,UNLV,a.wright@berkeley.edu,2023-09-30,3,6997.73 USD,Machine Learning,Caf&eacute; study group
REC-4392,PRJ20261001,Proj A,m. davis,Class of 2018,Univ of Nevada Las Vegas,r.johnson@mit.edu,2023-09-30,23,47092.92,Cataloging,Phase 1 &amp; 2 complete
REC-4393,PRJ-2026-4052,Analysis of GIS Mapping,Patricia Taylor Garcia,2012,"Berkeley, University of California",r.johnson@mit.edu,2025-12-01,38,-$330.00,GIS Mapping,Cost &lt; Budget
REC-4394,INVALID_CODE,Proj A,Jane Smith,Pending,UNLV,duplicate.user@research.org,1900-01-01,48,72076.46 USD,Metadata,Notes on &quot;UIUC&quot;
REC-4395,,Study on Archival Studies,Jeffrey Clarke,2021,MIT,r.johnson@mit.edu,2099-12-31,19,FREE,Python,Notes on &quot;UIUC&quot;
REC-4396,PRJ-2026-8819,Analysis of Cataloging,Alexander Wright,c. 2005,University of Illinois at Urbana-Champaign,contact@lab.org,2016-03-12,35,70937.56 USD,Data Science,Na&iuml;ve Bayes test
REC-4397,prj-2026-1001,Analysis of Metadata,Michael O'Brown,2005,U.N.L.V.,jdoe@illinois.edu,2020-01-15,46,-$141.00,Metadata,Notes on &quot;UIUC&quot;
REC-4398,PRJ-2026-8819,Proj A,A. PROF. WILSON,c. 2005,UIUC,jdoe@illinois.edu,2020-01-15,11,44350.01 USD,Ethics,Caf&eacute; study group
REC-4399,PRJ-2026-9900,Analysis of GIS Mapping,Patricia Taylor-Garcia,2005,Urbana Champaign University of Illinois,jdoe@illinois.edu,2020-01-15,38,57506.21 USD,Data Science,Notes on &quot;UIUC&quot;
REC-4400,PRJ-2026-1001,Study on Ethics,Steven Miller,Unknown,Univ of Illinois Urbana Champaign,r.johnson@mit.edu,1900-01-01,21,-$361.00,Ethics,Na&iuml;ve Bayes test
REC-4401,PRJ-2026-4052,Comprehensive Digital Humanities Data Archival Research Project Phase 1,Dr. Doe,c. 2005,"Berkeley, University of California",r.johnson@mit.edu,2020-01-15,35,96247.96 USD,Data Science,Notes on &quot;UIUC&quot;
REC-4402,PRJ-2026-1001,Proj A,Dr. Jane Mary Smith,Pending,Univ of Illinois Urbana Champaign,contact@lab.org,2021-07-22,35,FREE,Python,Caf&eacute; study group
REC-4403,prj-2026-1001,Study on Bioinformatics,Jayne Smyth,Class of 2018,"University of California, Berkeley",smith@unlv.edu,2021-07-22,46,-$438.00,Archival Studies,Notes on &quot;UIUC&quot;
REC-4404,PRJ-26-1001,Study on Metadata,Jeffrey Clarke,c. 2005,UC Berkeley,contact@lab.org,2099-12-31,22,61994.92 USD,Machine Learning,Phase 1 &amp; 2 complete
,,,,,,,,,,Ethics,Sub-tag record
,,,,,,,,,,Python,Sub-tag record
REC-4405,PRJ-2026-8819,Study on Cataloging,Steven Miller,2012,Massachusetts Institute of Technology,contact@lab.org,2018-11-05,20,30660.29,Machine Learning,Caf&eacute; study group
REC-4406,prj-2026-1001,National Science Foundation Geospatial Analysis Infrastructure Project,Dr. Johnson,N/A,"Berkeley, University of California",jdoe@illinois.edu,2021-07-22,27,49403.15,Machine Learning,Na&iuml;ve Bayes test
REC-4407,PRJ-2026-4052,Study on Ethics,Christina Taylor,c. 2005,Cal Berkeley,contact@lab.org,2020-01-15,40,100296.29 USD,Bioinformatics,Caf&eacute; study group
REC-4408,prj-2026-1001,Proj A,m. davis,2012,Univ of Nevada Las Vegas,a.wright@berkeley.edu,2016-03-12,39,"$122,477.66",Data Science,Phase 1 &amp; 2 complete
REC-4409,PRJ-2026-8819,Proj A,Jane Smith,Class of 2018,UIUC,smith@unlv.edu,1900-01-01,39,154794.98,Ethics,Cost &lt; Budget
REC-4410,PRJ-2026-4052,Study on Ethics,Christina Taylor,c. 2005,UNLV,a.wright@berkeley.edu,2025-12-01,28,"$90,645.21",Cataloging,Cost &lt; Budget
REC-4411,PRJ-2026-1001,National Science Foundation Geospatial Analysis Infrastructure Project,Dr. Johnson,1882,Univ of Nevada Las Vegas,smith@unlv.edu,2023-09-30,36,"$59,041.95",Bioinformatics,Na&iuml;ve Bayes test
,,,,,,,,,,Python,Sub-tag record
REC-4412,PRJ-2026-9900,Proj A,A. PROF. WILSON,1882,Cal Berkeley,smith@unlv.edu,2018-11-05,13,34684.92 USD,Cataloging,Caf&eacute; study group
REC-4413,prj-2026-1001,Study on Python,Kathryn Write,2050,UC Berkeley,a.wright@berkeley.edu,2016-03-12,27,"$76,740.70",Archival Studies,Na&iuml;ve Bayes test
REC-4414,,Proj A,Dr. Jane Mary Smith,2005,UNLV,jdoe@illinois.edu,1900-01-01,34,80508.94,Python,Cost &lt; Budget
REC-4415,prj-2026-1001,Analysis of Ethics,Alexandr Wright,N/A,U.N.L.V.,r.johnson@mit.edu,2021-07-22,35,FREE,Bioinformatics,Cost &lt; Budget
REC-4416,PRJ20261001,Study on Ethics,Jayne Smyth,2012,Massachusetts Institute of Technology,jdoe@illinois.edu,2016-03-12,43,"$164,670.02",Bioinformatics,Notes on &quot;UIUC&quot;
REC-4417,PRJ-2026-4052,Analysis of Metadata,Michael O'Brown,c. 2005,UNLV,contact@lab.org,2018-11-05,13,48271.29 USD,Python,Na&iuml;ve Bayes test
REC-4418,PRJ20261001,Study on Ethics,Brian Stuart,'15,Univ of Nevada Las Vegas,a.wright@berkeley.edu,1900-01-01,45,194775.56,Bioinformatics,Phase 1 &amp; 2 complete
REC-4419,,Comprehensive Digital Humanities Data Archival Research Project Phase 1,Dr. Brown,c. 2005,UIUC,r.johnson@mit.edu,2023-09-30,25,44079.21 USD,Data Science,Caf&eacute; study group
,,,,,,,,,,Machine Learning,Sub-tag record
,,,,,,,,,,Bioinformatics,Sub-tag record
,,,,,,,,,,Python,Sub-tag record
REC-4420,prj-2026-1001,National Science Foundation Geospatial Analysis Infrastructure Project,Dr. Smith,c. 2005,University of Illinois at Urbana-Champaign,r.johnson@mit.edu,1900-01-01,26,"$50,284.54",Cataloging,Notes on &quot;UIUC&quot;
REC-4421,PRJ-26-1001,Investigation into Data Science and Modern Data Pipelines,Jane Smith,c2020,Massachusetts Institute of Technology,a.wright@berkeley.edu,2020-01-15,14,FREE,Python,Cost &lt; Budget
REC-4422,PRJ-2026-4052,Proj A,A. PROF. WILSON,2012.0,Massachusetts Institute of Technology,jdoe@illinois.edu,2020-01-15,6,23322.65 USD,Bioinformatics,Cost &lt; Budget
REC-4423,PRJ-2026-8819,Analysis of Bioinformatics,Patricia Taylor Garcia,2018,"University of California, Berkeley",contact@lab.org,2020-01-15,29,FREE,Cataloging,Caf&eacute; study group
REC-4424,PRJ-2026-8819,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Doe,2020,University of Illinois at Urbana-Champaign,a.wright@berkeley.edu,1900-01-01,7,FREE,Bioinformatics,Cost &lt; Budget
REC-4425,PRJ-2026-4052,Study on GIS Mapping,Steven Miller,Pending,Univ. of Illinois (UIUC),jdoe@illinois.edu,,44,FREE,Data Science,Notes on &quot;UIUC&quot;
REC-4426,PRJ20261001,Study on Cataloging,Steven Miller,Class of 2018,"Urbana-Champaign, University of Illinois",a.wright@berkeley.edu,2023-09-30,9,28202.66,Machine Learning,Phase 1 &amp; 2 complete
REC-4427,,Study on Ethics,Jeffrey Clarke,c. 2005,"University of Nevada, Las Vegas",smith@unlv.edu,2099-12-31,9,34469.52,Cataloging,Cost &lt; Budget
REC-4428,INVALID_CODE,Analysis of Metadata,Robert Jhnson,2012.0,Univ of Illinois Urbana Champaign,contact@lab.org,2023-09-30,32,120160.6 USD,Cataloging,Cost &lt; Budget
REC-4429,,Study on Metadata,Stephen Miller,N/A,Univ of Illinois Urbana Champaign,contact@lab.org,2016-03-12,60,$100.00,Python,Caf&eacute; study group
REC-4430,PRJ-2026-4052,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Brown,2022,university of illinois at urbana-champaign,r.johnson@mit.edu,2020-01-15,15,FREE,Machine Learning,Phase 1 &amp; 2 complete
REC-4431,INVALID_CODE,Investigation into Machine Learning and Modern Data Pipelines,A. PROF. WILSON,c. 2005,Univ of Nevada Las Vegas,a.wright@berkeley.edu,1900-01-01,27,FREE,Machine Learning,Na&iuml;ve Bayes test
REC-4432,PRJ20261001,Study on Metadata,Kathryn Write,2012,"Urbana-Champaign, University of Illinois",r.johnson@mit.edu,2023-09-30,31,78193.03,Metadata,Phase 1 &amp; 2 complete
REC-4433,PRJ-2026-9900,Analysis of Metadata,Johnathan Doee,'15,UIUC,smith@unlv.edu,2099-12-31,27,FREE,Cataloging,Phase 1 &amp; 2 complete
REC-4434,PRJ-2026-4052,National Science Foundation Geospatial Analysis Infrastructure Project,Dr. Smith,Pending,Cal Berkeley,smith@unlv.edu,2018-11-05,42,"$83,373.16",Cataloging,Phase 1 &amp; 2 complete
REC-4435,PRJ-2026-4052,Study on Bioinformatics,Catherine Wright,2022,Univ of Nevada Las Vegas,duplicate.user@research.org,2018-11-05,47,FREE,Data Science,Caf&eacute; study group
,,,,,,,,,,Machine Learning,Sub-tag record
REC-4436,PRJ-2026-1001,Study on Bioinformatics,Christina Taylor,2018,"Urbana-Champaign, University of Illinois",smith@unlv.edu,2023-09-30,27,-$305.00,Machine Learning,Na&iuml;ve Bayes test
REC-4437,PRJ-2026-8819,Study on Python,Stephen Miller,Unknown,Urbana Champaign University of Illinois,smith@unlv.edu,2099-12-31,39,-$104.00,Cataloging,Na&iuml;ve Bayes test
REC-4438,INVALID_CODE,Analysis of Ethics,Patricia Taylor Garcia,2015,"Berkeley, University of California",a.wright@berkeley.edu,2025-12-01,28,FREE,Metadata,Caf&eacute; study group
REC-4439,prj-2026-1001,Study on Machine Learning,Jeffrey Clarke,'15,UIUC,smith@unlv.edu,2099-12-31,46,"$202,935.42",Bioinformatics,Cost &lt; Budget
REC-4440,PRJ-2026-8819,Study on Archival Studies,Christina Taylor,2021,"Berkeley, University of California",smith@unlv.edu,2021-07-22,43,138414.22,GIS Mapping,Cost &lt; Budget
REC-4441,PRJ-2026-4052,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Johnson,'15,Cal Berkeley,r.johnson@mit.edu,2023-09-30,26,-$480.00,GIS Mapping,Notes on &quot;UIUC&quot;
REC-4442,PRJ-2026-4052,Analysis of Archival Studies,Robert Johnson,2012,university of illinois at urbana-champaign,contact@lab.org,2023-09-30,11,31042.24,Machine Learning,Notes on &quot;UIUC&quot;
REC-4443,PRJ-26-1001,Analysis of Python,Michael O'Brown,Class of 2018,UNLV,smith@unlv.edu,2018-11-05,3,11916.91 USD,Cataloging,Notes on &quot;UIUC&quot;
REC-4444,PRJ-2026-9900,Study on Archival Studies,Bryan Stewart,2015,"Berkeley, University of California",contact@lab.org,2023-09-30,13,21483.86 USD,Cataloging,Caf&eacute; study group
REC-4445,PRJ-2026-4052,Study on Cataloging,Brian Stuart,2005,"Berkeley, University of California",contact@lab.org,,23,FREE,GIS Mapping,Notes on &quot;UIUC&quot;
REC-4446,PRJ-26-1001,Comprehensive Digital Humanities Data Archival Research Project Phase 1,Dr. Johnson,2018,U.N.L.V.,jdoe@illinois.edu,2018-11-05,11,-$270.00,Bioinformatics,Phase 1 &amp; 2 complete
REC-4447,prj-2026-1001,Analysis of Bioinformatics,Johnathan Doee,Pending,UIUC,smith@unlv.edu,2021-07-22,22,50762.59,Python,Na&iuml;ve Bayes test
REC-4448,PRJ-2026-4052,Study on GIS Mapping,Christina Taylor,Pending,UC Berkeley,jdoe@illinois.edu,2023-09-30,16,35717.38,GIS Mapping,Cost &lt; Budget
REC-4449,,Comprehensive Digital Humanities Data Archival Research Project Phase 1,Dr. Smith,2022,Univ. of Illinois (UIUC),contact@lab.org,,16,"$27,787.31",Cataloging,Cost &lt; Budget
REC-4450,PRJ-2026-8819,Study on Cataloging,Bryan Stewart,2050,University of Illinois at Urbana-Champaign,smith@unlv.edu,2016-03-12,22,90880.14 USD,Archival Studies,Notes on &quot;UIUC&quot;
REC-4451,INVALID_CODE,Study on Ethics,Kristina Tailor,1882,Urbana Champaign University of Illinois,smith@unlv.edu,1900-01-01,46,"$197,378.09",Archival Studies,Caf&eacute; study group
REC-4452,PRJ-26-1001,Investigation into Python and Modern Data Pipelines,Jane Smith,N/A,UC Berkeley,contact@lab.org,2016-03-12,16,FREE,Python,Phase 1 &amp; 2 complete
,,,,,,,,,,Cataloging,Sub-tag record
REC-4453,PRJ20261001,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Doe,c2020,Univ of Nevada Las Vegas,smith@unlv.edu,2016-03-12,24,101931.37,Cataloging,Caf&eacute; study group
REC-4454,PRJ-26-1001,Study on Metadata,Geoffrey Clark,2020,Univ of Illinois Urbana Champaign,r.johnson@mit.edu,2099-12-31,60,100.0,Cataloging,Notes on &quot;UIUC&quot;
REC-4455,INVALID_CODE,Analysis of Ethics,Johnathan Doee,2012.0,UNLV,smith@unlv.edu,2023-09-30,60,FREE,Data Science,Cost &lt; Budget
REC-4456,PRJ-2026-8819,Investigation into Metadata and Modern Data Pipelines,Jane Smith,2050,UC Berkeley,contact@lab.org,,48,130508.96 USD,Ethics,Na&iuml;ve Bayes test
REC-4457,PRJ-2026-9900,Study on Python,Jayne Smyth,,UIUC,r.johnson@mit.edu,2016-03-12,16,59846.6 USD,GIS Mapping,Cost &lt; Budget
REC-4458,PRJ20261001,Study on Cataloging,Catherine Wright,2015,MIT,smith@unlv.edu,2023-09-30,5,20624.28,GIS Mapping,Notes on &quot;UIUC&quot;
,,,,,,,,,,Data Science,Sub-tag record
,,,,,,,,,,Cataloging,Sub-tag record
,,,,,,,,,,Ethics,Sub-tag record
REC-4459,prj-2026-1001,Analysis of Archival Studies,Alexander Wright,,"Berkeley, University of California",jdoe@illinois.edu,,25,"$95,422.11",GIS Mapping,Cost &lt; Budget
REC-4460,PRJ-2026-4052,Analysis of Archival Studies,Patricia Taylor-Garcia,'15,"University of California, Berkeley",r.johnson@mit.edu,2023-09-30,19,-$487.00,Ethics,Caf&eacute; study group
REC-4461,PRJ-2026-8819,Proj A,m. davis,c2020,UNLV,smith@unlv.edu,2018-11-05,40,"$64,064.48",Ethics,Notes on &quot;UIUC&quot;
REC-4462,PRJ-2026-1001,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Smith,c2020,M.I.T.,smith@unlv.edu,2023-09-30,41,"$73,807.31",Metadata,Caf&eacute; study group
REC-4463,prj-2026-1001,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Doe,Unknown,Massachusetts Institute of Technology,a.wright@berkeley.edu,2018-11-05,31,72532.99 USD,Archival Studies,Caf&eacute; study group
REC-4464,INVALID_CODE,Comprehensive Digital Humanities Data Archival Research Project Phase 2,Dr. Brown,2021,MIT,smith@unlv.edu,2018-11-05,28,109629.97,Python,Phase 1 &amp; 2 complete
REC-4465,PRJ20261001,Analysis of Archival Studies,Patricia Taylor Garcia,N/A,Univ of Illinois Urbana Champaign,r.johnson@mit.edu,,43,FREE,Machine Learning,Notes on &quot;UIUC&quot;
REC-4466,prj-2026-1001,Study on Data Science,Jane Smith,1882,UIUC,jdoe@illinois.edu,2018-11-05,8,FREE,Archival Studies,Cost &lt; Budget
,,,,,,,,,,GIS Mapping,Sub-tag record
REC-4467,prj-2026-1001,Proj A,Dr. Jane Mary Smith,Unknown,UNLV,jdoe@illinois.edu,2020-01-15,6,"$12,349.76",Python,Notes on &quot;UIUC&quot;
REC-4468,PRJ-2026-1001,Analysis of Archival Studies,Patricia Taylor-Garcia,,University of Illinois at Urbana-Champaign,a.wright@berkeley.edu,2020-01-15,26,FREE,GIS Mapping,Caf&eacute; study group
REC-4469,PRJ-2026-4052,Analysis of GIS Mapping,Patricia Taylor Garcia,2018,MIT,a.wright@berkeley.edu,2025-12-01,30,FREE,Data Science,Cost &lt; Budget
REC-4470,PRJ20261001,Proj A,Jane Smith,2012,Univ. of Illinois (UIUC),contact@lab.org,2016-03-12,47,104457.05,GIS Mapping,Na&iuml;ve Bayes test
REC-4471,,National Science Foundation Geospatial Analysis Infrastructure Project,Dr. Doe,2012.0,MIT,jdoe@illinois.edu,2020-01-15,4,-$468.00,Bioinformatics,Na&iuml;ve Bayes test
REC-4472,INVALID_CODE,Study on GIS Mapping,Stephen Miller,2022,University of Illinois at Urbana-Champaign,smith@unlv.edu,2020-01-15,48,-$251.00,GIS Mapping,Caf&eacute; study group
REC-4473,PRJ-2026-9900,Investigation into Data Science and Modern Data Pipelines,A. PROF. WILSON,Pending,"Las Vegas, University of Nevada",r.johnson@mit.edu,2099-12-31,43,66808.49 USD,Metadata,Na&iuml;ve Bayes test
,,,,,,,,,,Cataloging,Sub-tag record
,,,,,,,,,,Python,Sub-tag record
,,,,,,,,,,GIS Mapping,Sub-tag record
REC-4474,PRJ-2026-1001,Analysis of Data Science,Johnathan Doe,2005,University of Illinois at Urbana-Champaign,contact@lab.org,1900-01-01,38,72836.86,Python,Caf&eacute; study group
